"type","question","options","answer"
"多选题","在异常低价审查程序中，评审委员会的下列哪些行为违反了相关规定？","A. 对于启动审查的供应商，评审委员会以“报价说明内容是否齐全”作为异常低价审查通过的标准。
B. 评审委员会认为异常低价需要澄清的内容比较简单，且已有制式示范文本，因此要求供应商在5分钟内提交盖章确认的相关材料。
C. 评审委员会经审查认为某供应商的报价不合理，虽然其报价没有出现低于全部通过符合性审查供应商投标报价平均值50%等情 况，但依然坚持启动异常低价的审查程序。
D. 审查结束后，评审委员会仅在评审报告中记录“已对异常低价进行审查”，未详细记载启动理由、审查过程、判断依据及结论。","ABD"
"判断题","根据《关于推动解决政府采购异常低价问题的通知》（财库〔2026〕2号），未设定最高限价的采购项目，以采购人评审现场确认的合理报价作为最高限价。","A. 正确 B. 错误","B"
"判断题","根据《关于推动解决政府采购异常低价问题的通知》（财库〔2026〕2号），采购人纪委部门认为项目存在异常低价的，可以要求评审委员重新进行评审。","A. 正确 B. 错误","B"
"判断题","根据《关于推动解决政府采购异常低价问题的通知》（财库〔2026〕2号），评审委员会借助互联网等渠道查询相关信息的进行异常低价审核的，可同时查询该供应商的注册资金、企业成立年限等信息用于判定供应商是否有实力履行合同。","A. 正确 B. 错误","B"
"单选题","代理机构接收采购人下达的采购计划后，采购人发现计划名称写错且代理机构尚未接收计划，采购人可通过以下哪种方式撤回计划？","A. 联系财政部门直接删除计划
B. 在【计划管理】-【计划下达】-【已办理】中点击【撤回】 C. 要求代理机构直接修改计划名称
D. 重新提交新的采购计划覆盖原计划","B"
"单选题","采购人通过自有代理机构库随机抽取代理机构时，抽取后需完成的关键操作是？","A. 直接通知中选代理机构
B. 对抽取单进行电子签章并点击【完成】 C. 无需备案，直接开展采购业务
D. 向财政部门提交抽取结果备案表","B"
"单选题","代理机构发起采购结果变更流程并选择送审采购人确认时，采购人应在哪个模块处理该任务？","A. 【合同管理】-【待起草】
B. 【计划管理】-【采购方式变更录入】 C. 【待办任务】-【采购人确认结果变更】 D. 【项目档案】-【电子档案】","C"
"单选题","采用统招分签模式签订电子合同时，合同明细金额需遵守的规则是？","A. 可超过采购包预算金额 B. 可超过单位所占比例金额 C. 无需关联采购计划金额
D. 不得超过单位所占比例金额","D"
"单选题","代理机构在评审环节发起供应商澄清操作，发起权限归属","A. 评审小组组长
B. 任意评审小组成员 C. 采购人代表
D. 代理机构经办人员","A"
"单选题","代理机构接收采购计划的正确菜单路径是","A. 【项目创建】→【计划受理】→【待办理】 B. 【计划管理】→【计划受理】→【待办理】 C. 【计划管理】→【计划下达】→【待办理】 D. 【采购项目】→【计划接收】→【待办理】","B"
"单选题","采用综合评分法时，评审因素设置区间分，主观评审因素每项等次不得少于？","A. 2 B. 3 C. 4 D. 5","B"
"单选题","代理机构进行专家抽取时，需求专家人数总和需与编制采购文件时设置的（ ）一致","A. 专家人数 B. 采购包数量 C. 评审环节数 D. 供应商数量","A"
"单选题","线上开标环节中，供应商解密投标文件需使用的 CA 是","A. 任意有效CA
B. 代理机构分配的CA C. 原加密投标文件的CA D. 采购人授权的 CA","C"
"单选题","供应商变更名称后，需在系统哪个菜单进行变更信息确认","A. 【系统管理】-【信息变更】 B. 【合同管理】-【待起草】 C. 【供应商库】-【用户管理】
D. 【供应商库】-【机构信息维护】","D"
"单选题","评审专家发起供应商澄清时，需设置的核心要素不包括","A. 澄清原因 B. 响应时间 C. 澄清要求
D. 供应商资质等级","D"
"单选题","远程异地评审项目中，分会场的产生方式是","A. 采购人指定
B. 代理机构随机抽取 C. 评审小组协商确定 D. 系统自动分配","B"
"单选题","代理机构在设置项目负责人时，“分段负责制” 中负责采购文件编制、发布采购 / 变更公告等环节的是","A. 项目负责人 B. 标前经办人 C. 标后经办人 D. 采购人代表","B"
"单选题","关于框架协议采购方式，下列说法错误的是","A. 框架协议采购可采用供应商符合资格条件即入围的方法。
B. 采购档案可以采用电子形式保存，电子档案和纸质档案具有同等效力。
C. 同一框架协议采购应当使用统一的采购合同文本，采购人、服务对象和供应商不得擅自改变框架协议约定的合同实质性条款。 D. 被取消入围资格或者被解除框架协议的供应商不得参加同一封闭式框架协议补充征集，或者重新申请加入同一开放式框架协议。","A"
"单选题","在框架协议采购中，确定第一阶段入围供应商时，提交相应文件和符合资格条件、实质性要求的供应商应当均不少于2家，淘汰比例一般不得低于（），且至少淘汰一家供应商。采用质量优先法的监测、实验等仪器设备采购，淘汰比例不得低于 （），且至少淘汰一家供应商。","A. 10%；20% B. 20%；40% C. 30%；20% D. 40%；10%","B"
"单选题","刚注册的供应商，进入框架协议采购，为什么会提示信息未下达？","A. 未向征集单位报备
B. 未向监管单位报备
C. 该供应商信息已被注册过 D. 该供应商未在供应商库菜单中完成基础信息维护","D"
"单选题","采购人在框架协议采购二阶段服务类项目已完成，如果需要终止项目，采购人发起终止后，由（）点击确认，由（）操作审核。","A. 供应商；采购单位审核岗 B. 供应商；征集单位
C. 征集单位；供应商
D. 采购单位审核岗；征集单位","B"
"多选题","代理机构在编制采购文件时，需落实的政府采购政策包括","A. 促进中小企业发展政策 B. 节能产品优先采购政策
C. 环境标志产品优先采购政策 D. 进口产品采购政策
E. 残疾人福利性单位视同小微企业政策","ABCDE"
"多选题","采购人计划下达后，需要调整项目名称，下列合规处理方式有哪些？","A. 退回采购计划，由采购人完成计划名称修改，重新备案下达 B. 不退回采购计划，代理机构直接在立项环节调整项目名称
C. 不退回采购计划，采购人与代理机构签订书面确认书，明确名称调整为非实质性修改，代理机构在系统立项环节调整项目名称 D. 由代理机构向财政部门提交申请，直接修改系统内的采购项目名称","AC"
"多选题","代理机构接收采购计划后，在立项前需确认的计划核心信息包括?","A. 计划编号、计划名称 B. 采购方式、预算金额
C. 采购标的、技术规格要求 D. 采购人联系方式
E. 代理机构自有库等级","ABCD"
"多选题","以下关于采购合同签订的说法正确的有","A. 一般项目合同可由采购人或中标供应商发起
B. 统招分签合同需在系统内选择对应合同类型并关联计划 C. 电子合同签订需加盖电子公章和骑缝章
D. 合同归档后自动备案发布
E. 不签订合同仅需采购人单方确认即可生效","ABCD"
"多选题","评审过程中出现以下哪些情况时，评审小组可终止评标？","A. 符合专业条件的供应商不足法定数量 B. 个别评审专家对评分有异议
C. 投标人报价均超过采购人预算
D. 出现影响采购公正的违法违规行为
E. 采购文件存在重大缺陷导致评审无法进行","ACDE"
"多选题","代理机构在开标环节的核心操作包括","A. 投标文件解密 B. 保证金核验 C. 评审结果公示
D. 供应商签名确认 E. 异常报告生成","ABDE"
"多选题","代理机构场地维护时，需填写的核心信息包括","A. 场地地址 B. 场地类型 C. 机位数量 D. 监控数量
E. 共享代理机构名单","ABCD"
"多选题","供应商制作投标文件的分项报价模式中，报价分册需响应的内容包括","A. 联合体协议（若有） B. 中小企业声明函
C. 监狱企业证明文件
D. 优先类节能产品统计表 E. 投标报价明细表","BCDE"
"多选题","供应商在评审阶段可能参与的线上操作包括","A. 价格修正 B. 内容澄清 C. 二次报价 D. 在线演示 E. 保证金补缴","ABCD"
"多选题","评审专家在评审准备阶段需完成的操作包括","A. 编制评审报告框架 B. 签署评审纪律承诺书 C. 核实评审成员身份 D. 进行主动回避确认 E. 推选评审小组组长","BCDE"
"多选题","以下属于远程异地评审强制范围的项目有","A. 500万（含）以上的服务类项目 B. 省级400万以上的物业类项目
C. 400 万（含）以上的非公开招标工程类项目 D. 500 万以上的货物类公开招标项目","ABC"
"多选题","关于框架协议采购方式，下列说法正确的是","A. 封闭式框架协议采购中，确定第一阶段入围供应商的评审方法包括价格优先法和质量优先法。
B. 封闭式框架协议采购中，除剩余入围供应商不足入围供应商总数70%且影响框架协议执行的情形外，框架协议有效期内，征集人不得补充征集供应商。
C. 货物项目框架协议的入围供应商应当为入围产品生产厂家或者生产厂家唯一授权供应商。
D. 货物项目入围供应商可以委托一家或者多家代理商，按照框架协议约定接受采购人合同授予，并履行采购合同。","ABCD"
